,id,sentence,subject_entity,object_entity,label
609,쿠팡_15,2020년부터 제품 리뷰 게시물이나 영상에 쿠팡 파트너스 광고가 굉장히 많아졌다.,"{'start': 24, 'text': '쿠팡', 'type': 'org'}","{'start': 0, 'text': '2020년', 'type': 'dat'}",no_relation
610,쿠팡_20,쿠팡을 중심으로 하는 코로나바이러스-19 감염증 관련 확진 환자가 111명까지 늘어나고 있다.,"{'start': 0, 'text': '쿠팡', 'type': 'org'}","{'start': 33, 'text': '환자', 'type': 'per'}",no_relation
611,쿠팡_8,2017년 최대규모의 물류센터 설립과 배송 시스템의 지속적인 개선으로 인해 업무 효율이 상승했다.,"{'start': 21, 'text': '배송 시스템', 'type': 'poh'}","{'start': 0, 'text': '2017년', 'type': 'dat'}",no_relation
612,쿠팡_22,하지만 쿠팡 경영진과 홍보팀은 이에 대한 자세한 설명을 언론에 하고 있지 않다고 언론들은 불만이다. 하지만 미국 상장에 대한 홍보는 상상을 초월할 정도로 하고 있다.,"{'start': 4, 'text': '쿠팡', 'type': 'org'}","{'start': 60, 'text': '미국', 'type': 'loc'}",no_relation
613,쿠팡_21,"인천 학원 강사의 코로나 수칙이 무시되는 행동이 쿠팡을 코로나의 또 다른 진원지로 만들었지만, 현재는 주춤하였다.","{'start': 3, 'text': '학원 강사', 'type': 'per'}","{'start': 27, 'text': '쿠팡', 'type': 'org'}",no_relation
614,쿠팡_31,식품의약품안전처는 유아 간식 유통기한을 임의로 변조해 식품위생법으로 위반으로 적발되었다.,"{'start': 0, 'text': '식품의약품안전처', 'type': 'org'}","{'start': 30, 'text': '식품위생법', 'type': 'poh'}",no_relation
615,쿠팡_19,"쿠팡 부천물류센터를 중심으로 코로나바이러스감염증-19 확진 환자가 집중적으로 발생되자 80명의 확진 환자가 발생되었고, 얼마 못 가 고양 물류센터마저 1명의 확진 환자가 생겼다.","{'start': 0, 'text': '쿠팡', 'type': 'org'}","{'start': 16, 'text': '코로나바이러스감염증-19 확진', 'type': 'poh'}",org:event
616,쿠팡_16,2014년 11월부터 적용된 개정 '정보통신망 이용촉진 및 정보보호 등에 관한 법률' 시행령에 따르면 광고성 이메일을 보낼 때 제목 앞에 반드시 '광고' 문구를 달아야 하나 계도기간(2015년 2월까지)임을 악용하여 이를 지키지 않았음이 언론을 통해 드러나기도 했다.,"{'start': 20, 'text': '정보통신망 이용촉진 및 정보보호 등에 관한 법률', 'type': 'poh'}","{'start': 0, 'text': '2014년 11월', 'type': 'dat'}",poh:start_date
617,쿠팡_9_1,"2020년 대한민국 코로나19 범유행으로 인해 매출이 급증하였다. 하지만 2019년까지의 누적 적자는 3조 7천억원이며, 현재 예상 누적 적자는 약 4조 5천억원 안팎으로 불어난다고 추정하고 쿠팡IPO를 회의적으로 보는 시각을 조선비즈가 보도했다..","{'start': 127, 'text': '조선비즈', 'type': 'org'}","{'start': 107, 'text': '쿠팡IPO', 'type': 'poh'}",no_relation
618,벤처 캐피털_54,"중소기업창업투자회사는 필요한 경우 경영지도, 기술지원 등 전문적인 지원체계를 마련하고 있다.","{'start': 0, 'text': '중소기업창업투자회사', 'type': 'org'}","{'start': 19, 'text': '경영지도', 'type': 'poh'}",product
619,벤처 캐피털_57,"한국 내 주요 창업투자회사로는 LB인베스트먼트,SBI인베스트먼트, 디에스씨인베스트먼트, 미래에셋벤처투자, 스틱인베스트먼트, 에이티넘인베스트먼트 등이 있다.","{'start': 8, 'text': '창업투자회사', 'type': 'poh'}","{'start': 49, 'text': '미래에셋벤처투자', 'type': 'poh'}",poh:type
620,벤처 캐피털_50,벤처 캐피털은 일자리 창출에도 공헌하여 미국 GDP의 경우 2%를 차지할 정도이다.,"{'start': 0, 'text': '벤처 캐피털', 'type': 'org'}","{'start': 22, 'text': '미국', 'type': 'loc'}",no_relation
621,벤처 캐피털_57_2,"한국 내 주요 창업투자회사로는 LB인베스트먼트, SBI인베스트먼트, 디에스씨인베스트먼트, 미래에셋벤처투자, 스틱인베스트먼트, 에이티넘인베스트먼트 등이 있다..","{'start': 17, 'text': 'LB인베스트먼트', 'type': 'org'}","{'start': 70, 'text': '에이티넘인베스트먼트', 'type': 'org'}",related
622,벤처 캐피털_51,현재 대한민국의 벤처 캐피털은 크게 중소기업창업투자회사(창투사)와 신기술사업금융회사로 이원화되어 있다.,"{'start': 20, 'text': '중소기업창업투자회사', 'type': 'poh'}","{'start': 31, 'text': '창투사', 'type': 'poh'}",poh:type
623,벤처 캐피털_56,"회사별로 약간 차이는 있으나 신기사는 주로 기업의 기술개발과 기술의 기업화, 공정개선 등을 지원하기 위한 투ㆍ융자 업무를 주로 하며, 특히 중소기업의 창업과 기술개발을 중점 지원하고 있다.","{'start': 16, 'text': '신기사', 'type': 'org'}","{'start': 97, 'text': '지원', 'type': 'poh'}",product
624,벤처 캐피털_48,"벤처 캐피털(venture capital, VC)이란 잠재력이 있는 벤처 기업에 자금을 대고 경영과 기술 지도 등을 종합적으로 지원하여 높은 자본이득을 추구하는 금융자본을 말한다.","{'start': 0, 'text': '벤처 캐피털', 'type': 'poh'}","{'start': 24, 'text': 'VC', 'type': 'poh'}",poh:type
625,카셰어링_90,"가장 간단한 CSO는 하나 또는 두 개의 픽업 지점만 가지고 있지만, 더 발전된 시스템은 지정된 운영 구역 내의 사용 가능한 공영 주차 공간에서 차를 픽업하고 내릴 수 있도록 한다.","{'start': 7, 'text': 'CSO', 'type': 'poh'}","{'start': 70, 'text': '공영 주차 공간', 'type': 'poh'}",no_relation
626,카셰어링_62,"일반적으로, 카셰어링은 왕복, 편도, P2P(개인 간) 또는 소유권 분할 중 하나로 나눠진다.","{'start': 7, 'text': '카셰어링', 'type': 'poh'}","{'start': 21, 'text': 'P2P', 'type': 'poh'}",poh:type
627,카셰어링_0,"카셰어링(영어: carsharing, car sharing 또는 car clubs)은 자동차를 빌려 쓰는 방법 중의 하나로 일종의 공유경제 시스템이다.","{'start': 0, 'text': '카셰어링', 'type': 'poh'}","{'start': 73, 'text': '공유경제 시스템', 'type': 'poh'}",poh:type
628,카셰어링_49,"미래의 애플리케이션을 위해, 많은 카셰어링 회사들은 가스 소비를 줄이기 위해 플러그인 하이브리드 전기 자동차(PHEV)에 투자한다.","{'start': 19, 'text': '카셰어링 회사들', 'type': 'org'}","{'start': 43, 'text': '플러그인 하이브리드 전기 자동차', 'type': 'poh'}",product
629,카셰어링_1,"카셰어링은 보통 회원제(연회원)로 운영되며, 렌터카와는 달리 주택가 근처에 보관소가 있으며, 주로 시간 단위로 필요한 만큼만 쓰고 차를 갖다주는 방식으로 장기간 동안 이용한다.","{'start': 0, 'text': '카셰어링', 'type': 'poh'}","{'start': 9, 'text': '회원제', 'type': 'poh'}",no_relation
630,카셰어링_32,"2008년부터 미국과 유럽에서 운영되는 Avison Location by Avis, Hertz on Demand(이전의 Connect by Hertz로 알려짐) 등 여러 렌터카 업체가 자체 카셰어링 서비스를 시작했다.","{'start': 22, 'text': 'Avison Location by Avis, Hertz on Demand', 'type': 'org'}","{'start': 67, 'text': 'Connect by Hertz', 'type': 'org'}",alternate
631,카셰어링_30,"Zipcar, Flexcar(2007년 Zipcar와 합병) 및 City Car Club는 모두 2000년에 시작되었다.","{'start': 0, 'text': 'Zipcar', 'type': 'org'}","{'start': 8, 'text': 'Flexcar', 'type': 'org'}",related
632,카셰어링_98,많은 카셰어링 네트워크는 서비스를 적은 시작 요금으로 가격을 매긴 다음 자동차에서 주행하는 거리에 대한 마일리지 요금으로 책정한다.,"{'start': 3, 'text': '카셰어링 네트워크', 'type': 'poh'}","{'start': 58, 'text': '마일리지 요금', 'type': 'poh'}",no_relation
633,카셰어링_9,"카셰어링에서 차량 반납시 차량의 GPS로 이동거리를 계산, 회사가 측정한 차종에 따른 연비로 주유비를 소비자에게 청구한다.","{'start': 0, 'text': '카셰어링', 'type': 'poh'}","{'start': 18, 'text': 'GPS', 'type': 'poh'}",no_relation
634,카셰어링_24,"북미의 카셰어링은 1994년 베노에트 로버트에 의해 퀘벡시에서 설립되었는데, 이 회사는 여전히 세계적으로 카셰어링의 선두주자이다.","{'start': 16, 'text': '베노에트 로버트', 'type': 'per'}","{'start': 0, 'text': '북미의 카셰어링', 'type': 'org'}",per:member_of
635,카셰어링_56,"2018년 8월, 카셰어링의 신생 기업인 Getaround는 소프트뱅크로부터 3억 달러를 벌어들였다.","{'start': 23, 'text': 'Getaround', 'type': 'org'}","{'start': 34, 'text': '소프트뱅크', 'type': 'org'}",related
636,카셰어링_52,카셰어링 시장에 영향을 미치는 가장 중요한 기술 혁신은 자가 운전 자동차이다.,"{'start': 0, 'text': '카셰어링', 'type': 'poh'}","{'start': 31, 'text': '자가 운전 자동차', 'type': 'poh'}",poh:type
637,카셰어링_34,2008년에 시티 카셰어는 휠체어 이외의 사용자들과 공유하는 비행대 차량으로 특별히 설계된 최초의 휠체어 운반 차량인 액세스 모바일을 도입했다.,"{'start': 7, 'text': '시티 카셰어', 'type': 'org'}","{'start': 66, 'text': '액세스 모바일', 'type': 'poh'}",product
638,카셰어링_21,"1978년에 농업 연구 위원회는 리즈 대학에 '차량 공유의 조사 및 시뮬레이션'을 위한 비용을 16,577파운드로 승인했다.","{'start': 7, 'text': '농업 연구 위원회', 'type': 'org'}","{'start': 18, 'text': '리즈 대학', 'type': 'org'}",no_relation
639,카셰어링_46,"Navigant Consulting에 따르면, 전 세계 자동차 공유 서비스 매출은 2020년까지 62억 달러로 증가할 것으로 예상되며, 전 세계적으로 1,200만 명이 넘는 회원이 될 것이라고 한다.","{'start': 0, 'text': 'Navigant Consulting', 'type': 'org'}","{'start': 31, 'text': '자동차 공유 서비스', 'type': 'poh'}",no_relation
640,카셰어링_23,"1980년대와 1990년대 전반은 자동차 공유가 '성인이 되는' 시기였고, 주로 스위스와 독일의 소규모 비영리 시스템들이 성장했으며, 캐나다, 네덜란드, 스웨덴, 미국도 소규모로 성장했다.","{'start': 19, 'text': '자동차 공유', 'type': 'poh'}","{'start': 75, 'text': '캐나다', 'type': 'loc'}",no_relation
641,카셰어링_33,"2012년 9월, Zipcar는 미국 차량 공유 시장의 80%를 점유하고 있으며, 전 세계 차량 공유업체[14]의 절반에 해당하는 11,000대의 차량을 보유하고 있다.","{'start': 10, 'text': 'Zipcar', 'type': 'org'}","{'start': 18, 'text': '미국 차량 공유 시장', 'type': 'poh'}",org:field
642,카셰어링_87,카셰어링을 통해 개인은 차량 소유와 관련된 비용 및 책임 없이 자가용에 액세스할 수 있다(부분 소유권은 제외). 일부 카셰어 운영(CSO)은 특히 고전적인 렌털이 더 저렴한 옵션인 상황에서 지역 자동차 렌털 회사와 협력한다.,"{'start': 0, 'text': '카셰어링', 'type': 'poh'}","{'start': 73, 'text': 'CSO', 'type': 'poh'}",poh:type
643,카셰어링_17,훨씬 더 야심찬 프로젝트인 위카르는 1965년 백인 자전거 프로젝트의 설립자들에 의해 암스테르담에서 시작되었다.,"{'start': 15, 'text': '위카르', 'type': 'poh'}","{'start': 20, 'text': '1965년', 'type': 'dat'}",poh:start_date
644,카셰어링_31,City CarShare는 비영리 단체로 2001년 샌프란시스코 베이 지역에서 설립되었다.,"{'start': 0, 'text': 'City CarShare', 'type': 'org'}","{'start': 29, 'text': '샌프란시스코', 'type': 'loc'}",location
645,카셰어링_35,카셰어링은 혼잡과 오염을 줄이기 위해 CTP(California Transport Plan) 2040에서 VMT 및 GHG 감소 목표를 달성하기 위한 도구로 알려져 있다.,"{'start': 0, 'text': '카셰어링', 'type': 'poh'}","{'start': 21, 'text': 'CTP', 'type': 'poh'}",no_relation
646,카셰어링_37,"카셰어링은 인구 밀도가 종종 카셰어링 성공의 결정요인이라는 점에서 밀집된 도시 인구(예: 아르헨티나, 브라질, 중국, 인도, 멕시코, 러시아 및 터키)를 가진 다른 글로벌 시장으로도 확산되었다.","{'start': 0, 'text': '카셰어링', 'type': 'poh'}","{'start': 6, 'text': '인구 밀도', 'type': 'poh'}",no_relation
647,카셰어링_20,입스위치의 한 사무실에서는 '자동차 여행을 공유하고자 하는 운전자들을 서로 접촉하게 하는 자동차 공유 서비스를 제공했다.,"{'start': 0, 'text': '입스위치', 'type': 'org'}","{'start': 50, 'text': '자동차 공유 서비스', 'type': 'poh'}",org:field
648,카셰어링_12,"문서로 언급되어 있는 카셰어링에 대한 첫 번째 언급은 1948년 취리히에서 시작된 주택협동조합의 Selbstfahergenossenschaft 카셰어링 프로그램이다. 하지만, 언급 이후 몇 년 동안 카셰어링 개념의 공식적인 발전은 알려지지 않았다.","{'start': 54, 'text': 'Selbstfahergenossenschaft 카셰어링 프로그램', 'type': 'poh'}","{'start': 30, 'text': '1948년', 'type': 'dat'}",poh:start_date
649,카셰어링_55,"2018년 7월, 폴크스바겐은 2019년까지 전 전기 자동차 공유 서비스를 개시할 계획이라고 발표했다.","{'start': 10, 'text': '폴크스바겐', 'type': 'org'}","{'start': 27, 'text': '전기 자동차 공유 서비스', 'type': 'poh'}",product
650,카셰어링_60,"2018년 세계 자동차 공유 1위는 도쿄(일본) 19.800대, 모스크바(러시아) 16.500대, 베이징(중국) 15.4K대, 상하이(중국) 13.900대, 광저우(중국) 4.200대였다.","{'start': 20, 'text': '도쿄', 'type': 'org'}","{'start': 36, 'text': '모스크바', 'type': 'org'}",no_relation
651,카셰어링_41,독일의 반도체 제조업체인 Infineon은 일반 풀장 차량을 기업 차량 공유 시스템으로 교체하기 위한 시범 프로젝트를 시작했다.,"{'start': 14, 'text': 'Infineon', 'type': 'org'}","{'start': 34, 'text': '기업 차량 공유 시스템', 'type': 'poh'}",product
652,카셰어링_25,사이클링 옹호자이자 환경운동가인 클레어 모리셋(1950-2007)은 Communauto가 민간 기업으로 몬트리올에 설립되었던 1995년부터 그 진화에 큰 역할을 했다.,"{'start': 18, 'text': '클레어 모리셋', 'type': 'per'}","{'start': 11, 'text': '환경운동가', 'type': 'poh'}",per:title
653,카셰어링_4,캘리포니아 대학교 버클리에 따르면 2012년 12월까지 27개국에서 약 170만 명이 카셰어링 서비스를 이용했다고 한다. 이 중 80만 명이 미국에서 이용했다.,"{'start': 10, 'text': '버클리', 'type': 'org'}","{'start': 0, 'text': '캘리포니아', 'type': 'loc'}",location
654,카셰어링_29,"콘래드와 데이브는 또한 시애틀에 플렉스카를 설립하고 공동 출자할 예정이었고 2001년 4월까지 플렉스카는 카셰어링 포틀랜드와 합병하여 플렉스카 브랜드를 유지하게 되었고, 북미 최초의 두 도시 자동차 공유 회사가 되었다.","{'start': 0, 'text': '콘래드', 'type': 'per'}","{'start': 5, 'text': '데이브', 'type': 'per'}",related
655,카셰어링_89,CSO의 기술은 키 박스 및 로그 북을 사용하는 단순한 수동 시스템에서 점점 더 복잡해지는 컴퓨터 기반 시스템(예: 부분적으로 자동화되고 완전히 자동화된 시스템)에 이르기까지 다양한 백오피스 기능을 지원하는 소프트웨어 패키지까지 매우 다양하다.,"{'start': 31, 'text': '수동 시스템', 'type': 'poh'}","{'start': 51, 'text': '컴퓨터 기반 시스템', 'type': 'poh'}",no_relation
656,카셰어링_28,미국 최초의 카셰어링 회사는 1998년 모빌리티 스위스의 콘래드 바그너(Conrad Wagner)의 방문으로 데이브 브룩이 설립한 카셰어링 포틀랜드(CarSharing Portland)였다.,"{'start': 32, 'text': '콘래드 바그너', 'type': 'per'}","{'start': 73, 'text': '카셰어링 포틀랜드', 'type': 'poh'}",product
657,마크 저커버그_13,저커버그는 고등학교 재학 중에 인텔리전트 미디어 그룹(Intelligent Media Group)이라는 회사에 고용되어 시냅스 미디어 플레이어(Synapse Media Player)를 제작했다.,"{'start': 0, 'text': '저커버그', 'type': 'per'}","{'start': 67, 'text': '시냅스 미디어 플레이어', 'type': 'poh'}",product
658,마크 저커버그_2_2,저커버그의 아버지 에드워드(Edward)는 치과 의사였으며 어머니 캐런(Karen)은 정신과 의사였다..,"{'start': 37, 'text': '캐런', 'type': 'per'}","{'start': 48, 'text': '정신과 의사', 'type': 'poh'}",per:title
659,마크 저커버그_14,"시냅스 미디어 플레이어는 인공지능을 사용하여 사용자의 음악 감상 습관을 학습할 수 있도록 만든 뮤직 플레이어로, 슬래시닷에 포팅 되었으며 PC 매거진에서 5점 만점에 3점의 평가를 받았다.","{'start': 77, 'text': 'PC 매거진', 'type': 'org'}","{'start': 0, 'text': '시냅스 미디어 플레이어', 'type': 'poh'}",no_relation
660,마크 저커버그_26,"페이스북이 행사 중에 필요한 모든 음악과 음식, 맥주를 제공하며, 저커버그 자신을 비롯한 많은 페이스북 직원들도 이 행사에 직접 참여했다.","{'start': 0, 'text': '페이스북', 'type': 'org'}","{'start': 37, 'text': '저커버그', 'type': 'per'}",org:members
661,마크 저커버그_1,저커버그는 미국 뉴욕주 화이트플레인스에서 태어났다.,"{'start': 0, 'text': '저커버그', 'type': 'per'}","{'start': 6, 'text': '미국 뉴욕주 화이트플레인스', 'type': 'loc'}",location
662,마크 저커버그_7,"1990년(16세)대에 저커버그는 아버지로부터 아타리 BASIC 프로그래밍 언어를 배웠으며, 이후 1995년(21세) 경에는 소프트웨어 개발자인 데이비드 뉴먼(David Newman)으로부터 개인 지도를 받았다.","{'start': 81, 'text': '데이비드 뉴먼', 'type': 'per'}","{'start': 70, 'text': '소프트웨어 개발자', 'type': 'poh'}",per:title
663,마크 저커버그_20,저커버그와 챈은 5월 19일 깜짝 결혼을 했다.,"{'start': 0, 'text': '저커버그', 'type': 'per'}","{'start': 6, 'text': '챈', 'type': 'per'}",no_relation
664,마크 저커버그_24,페이스북은 매 6~8주마다 열리는 해커톤이라는 행사를 주관하기도 했었다.,"{'start': 0, 'text': '페이스북', 'type': 'org'}","{'start': 19, 'text': '해커톤', 'type': 'poh'}",product
665,마크 저커버그_2,저커버그의 아버지 에드워드(Edward)는 치과 의사였으며 어머니 캐런(Karen)은 정신과 의사였다.,"{'start': 10, 'text': '에드워드', 'type': 'per'}","{'start': 24, 'text': '치과 의사', 'type': 'poh'}",per:title
666,마크 저커버그_29,2009년 배니티 페어의 동일한 랭킹에서 저커버그는 23위를 차지했었다.,"{'start': 6, 'text': '배니티 페어', 'type': 'org'}","{'start': 23, 'text': '저커버그', 'type': 'per'}",no_relation
667,마크 저커버그_28,대중 잡지인 배니티 페어는 저커버그를 2010년 “정보화 시대에 가장 영향력 있는 인물” 1위에 올렸다.,"{'start': 7, 'text': '배니티 페어', 'type': 'org'}","{'start': 15, 'text': '저커버그', 'type': 'per'}",no_relation
668,마크 저커버그_12,저커버그는 이후 3학년 때 필립스 엑세터 아카데미로 학교에서 지냈다.,"{'start': 0, 'text': '저커버그', 'type': 'per'}","{'start': 15, 'text': '필립스 엑세터 아카데미로 학교', 'type': 'org'}",per:member_of
669,마크 저커버그_10,"저커버그는 아버지 사무실 직원들의 커뮤니케이션을 돕는 애플리케이션을 고안하기도 했으며, 리스크 게임을 PC 버전으로 만들기도 했다.","{'start': 0, 'text': '저커버그', 'type': 'per'}","{'start': 49, 'text': '리스크 게임', 'type': 'poh'}",product
670,마크 저커버그_3_2,"저커버그는 세 명의 여자 형제들인 랜디(Randi), 도나(Donna), 애리얼(Arielle)과 함께 뉴욕 주 돕스페리에서 자랐다..","{'start': 30, 'text': '도나', 'type': 'per'}","{'start': 58, 'text': '뉴욕 주 돕스페리', 'type': 'loc'}",no_relation
671,마크 저커버그_21,2010년 9월 현재 저커버그는 챈과의 중국 여행과 중국에서의 사업 확장을 위해 개인 교사로부터 중국어를 배우고 있다.,"{'start': 12, 'text': '저커버그', 'type': 'per'}","{'start': 18, 'text': '챈', 'type': 'per'}",no_relation
672,마크 저커버그_0,"마크 엘리엇 저커버그(영어: Mark Elliot Zuckerberg, 1984년 5월 14일 ~)는 미국의 프로그래머 및 인터넷 사업가이며, 기업 메타(과거: 페이스북)의 설립자이자 현재 CEO이다.","{'start': 83, 'text': '메타', 'type': 'org'}","{'start': 90, 'text': '페이스북', 'type': 'org'}",alternate
673,마크 저커버그_16,"저커버그는 대학에서 컴퓨터 과학 및 심리학을 전공으로 택했으며, 알파 엡실론 파이라는 유태인 학생 클럽에 가입하였다.","{'start': 0, 'text': '저커버그', 'type': 'per'}","{'start': 36, 'text': '알파 엡실론 파이', 'type': 'org'}",per:member_of
674,마크 저커버그_11,아즐리 고등학교를 다닐 당시 저커버그는 서양고전학(classics) 과목에서 우수한 성적을 거두었다.,"{'start': 16, 'text': '저커버그', 'type': 'per'}","{'start': 0, 'text': '아즐리 고등학교', 'type': 'org'}",per:member_of
675,마크 저커버그_30,영국의 잡지 뉴 스테이츠먼에서 매년 실시하는 세계에서 가장 영향력 있는 인물 50인을 선정하는 투표에서는 2010년 저커버그가 16위에 올랐다.,"{'start': 7, 'text': '뉴 스테이츠먼', 'type': 'org'}","{'start': 65, 'text': '저커버그', 'type': 'per'}",no_relation
676,마크 저커버그_15_2,"마이크로소프트와 AOL이 시냅스 플레이어를 사들이고 저커버그를 고용하겠다는 제안을 해왔으나, 그는 이를 거절하고 2002년 9월 하버드 대학교에 입학하였다..","{'start': 72, 'text': '하버드 대학교', 'type': 'org'}","{'start': 29, 'text': '저커버그', 'type': 'per'}",org:members
677,마크 저커버그_27,"저커버그는 스티븐 레비와의 인터뷰에서, 이 행사가 하룻밤만에도 아주 훌륭한 무언가를 만들어낼 수 있다는 생각에서 출발하며 이것이 오늘날 페이스북을 이끌어가는 아이디어의 하나이자 자기 자신의 가장 중요한 개성이기도 하다고 말했다.","{'start': 0, 'text': '저커버그', 'type': 'per'}","{'start': 6, 'text': '스티븐 레비', 'type': 'per'}",no_relation
678,마크 저커버그_8,저커버그는 1990년대 중반에 집 근처 머시 칼리지의 대학원에서 관련 수업을 청강하기도 했다.,"{'start': 22, 'text': '머시 칼리지의 대학원', 'type': 'org'}","{'start': 0, 'text': '저커버그', 'type': 'per'}",no_relation
679,마크 저커버그_3,"저커버그는 세 명의 여자 형제들인 랜디(Randi), 도나(Donna), 애리얼(Arielle)과 함께 뉴욕 주 돕스페리에서 자랐다.","{'start': 19, 'text': '랜디', 'type': 'per'}","{'start': 41, 'text': '애리얼', 'type': 'per'}",no_relation
680,마크 저커버그_15,"마이크로소프트와 AOL이 시냅스 플레이어를 사들이고 저커버그를 고용하겠다는 제안을 해왔으나, 그는 이를 거절하고 2002년 9월 하버드 대학교에 입학하였다.","{'start': 0, 'text': '마이크로소프트', 'type': 'org'}","{'start': 29, 'text': '저커버그', 'type': 'per'}",no_relation
681,마크 저커버그_20_2,저커버그와 챈은 5월 19일 깜짝 결혼을 했다..,"{'start': 6, 'text': '챈', 'type': 'per'}","{'start': 9, 'text': '5월 19일', 'type': 'dat'}",no_relation
682,마크 저커버그_13_2,저커버그는 고등학교 재학 중에 인텔리전트 미디어 그룹(Intelligent Media Group)이라는 회사에 고용되어 시냅스 미디어 플레이어(Synapse Media Player)를 제작했다..,"{'start': 17, 'text': '인텔리전트 미디어 그룹', 'type': 'org'}","{'start': 67, 'text': '시냅스 미디어 플레이어', 'type': 'poh'}",product
683,마크 저커버그_31,저커버그는 2010년 타임이 뽑은 ‘올해의 인물’에도 선정되었다.,"{'start': 0, 'text': '저커버그', 'type': 'per'}","{'start': 12, 'text': '타임', 'type': 'org'}",no_relation
684,마크 저커버그_0_2,"미국의 프로그래머 및 인터넷 사업가인 마크 엘리엇 저커버그(영어: Mark Elliot Zuckerberg, 1984년 5월 14일 ~)는 기업 메타(과거: 페이스북)의 설립자이자 현재 CEO이다.","{'start': 21, 'text': '마크 엘리엇 저커버그', 'type': 'per'}","{'start': 104, 'text': 'CEO', 'type': 'poh'}",per:title
685,마크 저커버그_19,현재 의대생인 챈은 2010년 9월 팰로앨토의 저커버그가 세들어 살고 있는 집으로 옮겨와 함께 살기 시작했다.,"{'start': 8, 'text': '챈', 'type': 'per'}","{'start': 26, 'text': '저커버그', 'type': 'per'}",no_relation
686,쏘카_6,"쏘카는 모닝이나 스파크 같은 경차부터 그랜저 같은 대형 차량, 승합차 및 BMW 5시리즈와 X3 같은 외제 차량 등을 취급한다.","{'start': 41, 'text': 'BMW', 'type': 'poh'}","{'start': 4, 'text': '모닝', 'type': 'poh'}",no_relation
687,쏘카_8,"일반 렌터카의 직접 주유 방식과는 다르게 이동거리(km)당 주행요금이 부과되며, 주유시 결제는 반드시 차 내에 비치된 쏘카 카드로 진행해야 한다.","{'start': 66, 'text': '쏘카', 'type': 'org'}","{'start': 69, 'text': '카드', 'type': 'poh'}",product
688,쏘카_5,카풀 애플리케이션 '쏘카풀'을 2015년 4월에 쏘카가 론칭했다.,"{'start': 27, 'text': '쏘카', 'type': 'org'}","{'start': 11, 'text': '쏘카풀', 'type': 'poh'}",product
689,쏘카_3,"2012년 2월에 홈페이지 오픈, 스마트폰 애플리케이션을 쏘카가 출시했다.","{'start': 32, 'text': '쏘카', 'type': 'org'}","{'start': 19, 'text': '스마트폰 애플리케이션', 'type': 'poh'}",product
690,쏘카_1,쏘카는 현대자동차그룹과 카셰어링 관련 MOU 체결을  2011년 11월에 맺었다.,"{'start': 0, 'text': '쏘카', 'type': 'org'}","{'start': 4, 'text': '현대자동차그룹', 'type': 'org'}",related
691,쏘카_2,쏘카는 2011년 12월에 자동차 대여업 개시 신고 완료했다.,"{'start': 0, 'text': '쏘카', 'type': 'org'}","{'start': 15, 'text': '자동차 대여업', 'type': 'poh'}",org:field
692,쏘카_0,"쏘카(한국어: 쏘카, 영어: Socar)는 스마트폰 애플리케이션을 통해 카셰어링 서비스를 제공하는 영리기업이다.","{'start': 0, 'text': '쏘카', 'type': 'org'}","{'start': 40, 'text': '카셰어링', 'type': 'poh'}",product
693,쏘카_4,카셰어링 서비스를 쏘카가 2012년 3월에 공식 론칭했다.,"{'start': 10, 'text': '쏘카', 'type': 'org'}","{'start': 0, 'text': '카셰어링', 'type': 'poh'}",product
694,크래프톤_1,현재 크래프톤의 CEO는 김창한이다.,"{'start': 14, 'text': '김창한', 'type': 'per'}","{'start': 3, 'text': '크래프톤', 'type': 'org'}",per:member_of
695,크래프톤_5_1,"크래프톤은 2021년 6월 28일, 경기도 성남시 분당구 분당내곡로 117 (백현동, 크래프톤타워)에서 현재의 주소인 서울특별시 강남구 테헤란로 231(역삼로)으로 이전했다.","{'start': 0, 'text': '크래프톤', 'type': 'org'}","{'start': 92, 'text': '이전', 'type': 'poh'}",org:event
696,크래프톤_4_1,"2020년 12월, 크래프톤은 자회사 PUBG(펍지) 주식회사를 합병했다.","{'start': 11, 'text': '크래프톤', 'type': 'org'}","{'start': 21, 'text': 'PUBG', 'type': 'org'}",related
697,크래프톤_5,"크래프톤은 2021년 6월 28일, 경기도 성남시 분당구 분당내곡로 117 (백현동, 크래프톤타워)에서 현재의 주소인 서울특별시 강남구 테헤란로 231(역삼로)으로 이전했다..","{'start': 0, 'text': '크래프톤', 'type': 'org'}","{'start': 76, 'text': '테헤란로 231', 'type': 'loc'}",location
698,크래프톤_3,"2018년 11월, 블루홀스튜디오에서 크래프톤으로 사명을 변경하였다.","{'start': 11, 'text': '블루홀스튜디오', 'type': 'org'}","{'start': 21, 'text': '크래프톤', 'type': 'org'}",alternate
699,크래프톤_0_1,크래프톤(영어: Krafton Inc. 전 bluehole Inc.)은 2007년 3월 대한민국 성남시 분당구에 설립된 게임 개발사이다..,"{'start': 24, 'text': 'bluehole', 'type': 'org'}","{'start': 0, 'text': '크래프톤', 'type': 'org'}",alternate
700,사업 모형_79,기업모델의 첫 번째 주류는 경제학의 미시적 이론에 있어서 전개되어 온 '기업이론(theories the firm)'에 입각한 모델로서 전통적인 기업모델이라고도 한다.,"{'start': 40, 'text': '기업이론', 'type': 'poh'}","{'start': 75, 'text': '전통적인 기업모델', 'type': 'poh'}",poh:type
